descreveExamePK,dataPK,hospitalPK,idadePK,quantidadeExames
1149,20130222,504,59,9
1150,20130223,505,58,9
1151,20130224,506,57,2
1152,20130225,507,56,9
1153,20130226,508,56,8
1154,20130227,509,55,3
1155,20130228,510,54,7
1156,20130301,511,53,7
1157,20130302,512,52,10
1158,20130303,513,51,2
1159,20130304,514,50,1
1160,20130305,515,49,5
1161,20130306,516,47,8
1162,20130307,517,46,10
1163,20130308,518,45,4
1164,20130309,519,44,3
1165,20130310,520,44,1
1166,20130311,521,43,6
1167,20130312,522,42,8
1168,20130313,523,41,8
1169,20130314,524,40,6
1170,20130315,525,39,5
1171,20130316,526,38,3
1172,20130317,527,36,7
1173,20130318,528,35,7
1174,20130319,529,34,4
1175,20130320,530,33,6
1176,20130321,531,32,5
1177,20130322,532,32,7
1178,20130323,533,31,1
1179,20130324,534,30,5
1180,20130325,535,29,2
1181,20130326,536,28,9
1182,20130327,537,27,8
1183,20130328,538,26,10
1184,20130329,539,25,10
1185,20130330,540,23,9
1186,20130331,541,22,2
1187,20130401,542,21,3
1188,20130402,543,20,7
1189,20130403,544,20,6
1190,20130404,545,19,6
1191,20130405,546,18,9
1192,20130406,547,17,5
1193,20130407,548,16,7
1194,20130408,549,15,5
1195,20130409,550,14,8
1196,20130410,551,13,8
1197,20130411,552,11,4
1198,20130412,553,10,3
1199,20130413,554,9,3
1200,20130414,555,8,2
1201,20130415,556,8,2
1202,20130416,557,7,3
1203,20130417,558,6,4
1204,20130418,559,5,6
1205,20130419,560,4,1
1206,20130420,561,3,1
1207,20130421,562,2,1
1208,20130422,563,1,4
1209,20130423,564,0,8
1210,20130424,565,119,8
1211,20130425,566,118,3
1212,20130426,567,117,6
1213,20130427,568,117,8
1214,20130428,569,116,3
1215,20130429,570,115,2
1216,20130430,571,114,9
1217,20130501,572,113,3
1218,20130502,573,112,1
1219,20130503,574,111,1
1220,20130504,575,110,3
1221,20130505,576,108,4
1222,20130506,577,107,9
1223,20130507,578,106,7
1224,20130508,579,105,2
1225,20130509,580,105,8
1226,20130510,581,104,8
1227,20130511,582,103,2
1228,20130512,583,102,4
1229,20130513,584,101,3
1230,20130514,585,100,6
1231,20130515,586,99,3
1232,20130516,587,97,9
1233,20130517,588,96,7
1234,20130518,589,95,6
1235,20130519,590,94,3
1236,20130520,591,93,10
1237,20130521,592,93,8
1238,20130522,593,92,3
1239,20130523,594,91,3
1240,20130524,595,90,6
1241,20130525,596,89,5
1242,20130526,597,88,3
1243,20130527,598,87,2
1244,20130528,599,86,3
1245,20130529,600,84,3
1246,20130530,601,83,6
1247,20130531,602,82,5
1248,20130601,603,81,7
1249,20130602,604,81,8
1250,20130603,605,80,4
1251,20130604,606,79,3
1252,20130605,607,78,3
1253,20130606,608,77,5
1254,20130607,609,76,8
1255,20130608,610,75,1
1256,20130609,611,74,8
1257,20130610,612,72,10
1258,20130611,613,71,7
1259,20130612,614,70,6
1260,20130613,615,69,5
1261,20130614,616,69,4
1262,20130615,617,68,3
1263,20130616,618,67,1
1264,20130617,619,66,10
1265,20130618,620,65,9
1266,20130619,621,64,4
1267,20130620,622,63,9
1268,20130621,623,62,10
1269,20130622,624,60,9
1270,20130623,625,59,2
1271,20130624,626,58,8
1272,20130625,627,57,8
1273,20130626,628,57,2
1274,20130627,629,56,10
1275,20130628,630,55,9
1276,20130629,631,54,7
1277,20130630,632,53,3
1278,20130701,633,52,8
1279,20130702,634,51,4
1280,20130703,635,50,1
1281,20130704,636,48,5
1282,20130705,637,47,8
1283,20130706,638,46,4
1284,20130707,639,45,3
1285,20130708,640,45,1
1286,20130709,641,44,5
1287,20130710,642,43,6
1288,20130711,643,42,1
1289,20130712,644,41,6
1290,20130713,645,40,10
1291,20130714,1,39,4
1292,20130715,2,37,2
1293,20130716,3,36,5
1294,20130717,4,35,2
1295,20130718,5,34,9
1296,20130719,6,33,8
1297,20130720,7,33,6
1298,20130721,8,32,2
1299,20130722,9,31,9
1300,20130723,10,30,8
1301,20130724,11,29,4
1302,20130725,12,28,10
1303,20130726,13,27,2
1304,20130727,14,26,9
1305,20130728,15,24,6
1306,20130729,16,23,1
1307,20130730,17,22,1
1308,20130731,18,21,1
1309,20130801,19,21,7
1310,20130802,20,20,10
1311,20130803,21,19,5
1312,20130804,22,18,7
1313,20130805,23,17,4
1314,20130806,24,16,7
1315,20130807,25,15,3
1316,20130808,26,14,1
1317,20130809,27,12,10
1318,20130810,28,11,9
1319,20130811,29,10,2
1320,20130812,30,9,7
1321,20130813,31,9,6
1322,20130814,32,8,6
1323,20130815,33,7,7
1324,20130816,34,6,1
1325,20130817,35,5,2
1326,20130818,36,4,3
1327,20130819,37,3,2
1328,20130820,38,2,6
1329,20130821,39,0,4
1330,20130822,40,0,10
1331,20130823,41,119,1
1332,20130824,42,118,10
1333,20130825,43,118,3
1334,20130826,44,117,9
1335,20130827,45,116,2
1336,20130828,46,115,10
1337,20130829,47,114,10
1338,20130830,48,113,5
1339,20130831,49,112,1
1340,20130901,50,111,4
1341,20130902,51,109,1
1342,20130903,52,108,9
1343,20130904,53,107,9
1344,20130905,54,106,9
1345,20130906,55,106,9
1346,20130907,56,105,7
1347,20130908,57,104,4
1348,20130909,58,103,8
1349,20130910,59,102,6
1350,20130911,60,101,4
1351,20130912,61,100,6
1352,20130913,62,98,2
1353,20130914,63,97,10
1354,20130915,64,96,10
1355,20130916,65,95,7
1356,20130917,66,94,6
1357,20130918,67,94,7
1358,20130919,68,93,7
1359,20130920,69,92,10
1360,20130921,70,91,5
1361,20130922,71,90,2
1362,20130923,72,89,2
1363,20130924,73,88,4
1364,20130925,74,87,3
1365,20130926,75,85,2
1366,20130927,76,84,6
1367,20130928,77,83,10
1368,20130929,78,82,6
1369,20130930,79,82,10
1370,20131001,80,81,1
1371,20131002,81,80,7
1372,20131003,82,79,3
1373,20131004,83,78,7
1374,20131005,84,77,8
1375,20131006,85,76,6
1376,20131007,86,75,7
1377,20131008,87,73,1
1378,20131009,88,72,5
1379,20131010,89,71,2
1380,20131011,90,70,2
1381,20131012,91,70,8
1382,20131013,92,69,4
1383,20131014,93,68,5
1384,20131015,94,67,6
1385,20131016,95,66,2
1386,20131017,96,65,6
1387,20131018,97,64,4
1388,20131019,98,63,1
1389,20131020,99,61,4
1390,20131021,100,60,6
1391,20131022,101,59,3
1392,20131023,102,58,3
1393,20131024,103,58,6
1394,20131025,104,57,2
1395,20131026,105,56,4
1396,20131027,106,55,6
1397,20131028,107,54,6
1398,20131029,108,53,1
1399,20131030,109,52,9
1400,20131031,110,51,4
1401,20131101,111,49,1
1402,20131102,112,48,9
1403,20131103,113,47,8
1404,20131104,114,46,1
1405,20131105,115,46,2
1406,20131106,116,45,5
1407,20131107,117,44,3
1408,20131108,118,43,2
1409,20131109,119,42,10
1410,20131110,120,41,8
1411,20131111,121,40,6
1412,20131112,122,38,5
1413,20131113,123,37,7
1414,20131114,124,36,4
1415,20131115,125,35,1
1416,20131116,126,34,5
1417,20131117,127,34,6
1418,20131118,128,33,8
1419,20131119,129,32,5
1420,20131120,130,31,3
1421,20131121,131,30,10
1422,20131122,132,29,2
1423,20131123,133,28,8
1424,20131124,134,27,4
1425,20131125,135,25,6
1426,20131126,136,24,4
1427,20131127,137,23,6
1428,20131128,138,22,6
1429,20131129,139,22,10
1430,20131130,140,21,6
1431,20131201,141,20,7
1432,20131202,142,19,10
1433,20131203,143,18,10
1434,20131204,144,17,10
1435,20131205,145,16,9
1436,20131206,146,15,1
1437,20131207,147,13,10
1438,20131208,148,12,6
1439,20131209,149,11,7
1440,20131210,150,10,4
1441,20131211,151,10,9
1442,20131212,152,9,3
1443,20131213,153,8,7
1444,20131214,154,7,10
1445,20131215,155,6,5
1446,20131216,156,5,3
1447,20131217,157,4,3
1448,20131218,158,3,9
1449,20131219,159,1,2
1450,20131220,160,0,10
1451,20131221,161,0,7
1452,20131222,162,119,7
1453,20131223,163,119,7
1454,20131224,164,118,2
1455,20131225,165,117,4
1456,20131226,166,116,1
1457,20131227,167,115,6
1458,20131228,168,114,4
1459,20131229,169,113,7
1460,20131230,170,112,8
1461,20131231,171,110,2
1462,20140101,172,109,7
1463,20140102,173,108,4
1464,20140103,174,107,6
1465,20140104,175,107,9
1466,20140105,176,106,4
1467,20140106,177,105,7
1468,20140107,178,104,1
1469,20140108,179,103,2
1470,20140109,180,102,5
1471,20140110,181,101,3
1472,20140111,182,99,3
1473,20140112,183,98,5
1474,20140113,184,97,9
1475,20140114,185,96,5
1476,20140115,186,95,7
1477,20140116,187,95,8
1478,20140117,188,94,10
1479,20140118,189,93,7
1480,20140119,190,92,8
1481,20140120,191,91,2
1482,20140121,192,90,10
1483,20140122,193,89,7
1484,20140123,194,88,8
1485,20140124,195,86,9
1486,20140125,196,85,7
1487,20140126,197,84,8
1488,20140127,198,83,5
1489,20140128,199,83,10
1490,20140129,200,82,10
1491,20140130,201,81,4
1492,20140131,202,80,3
1493,20140201,203,79,6
1494,20140202,204,78,7
1495,20140203,205,77,7
1496,20140204,206,76,3
1497,20140205,207,74,5
1498,20140206,208,73,4
1499,20140207,209,72,4
1500,20140208,210,71,8
1501,20140209,211,71,5
1502,20140210,212,70,8
1503,20140211,213,69,5
1504,20140212,214,68,4
1505,20140213,215,67,5
1506,20140214,216,66,9
1507,20140215,217,65,5
1508,20140216,218,64,3
1509,20140217,219,62,5
1510,20140218,220,61,1
1511,20140219,221,60,6
1512,20140220,222,59,1
1513,20140221,223,59,4
1514,20140222,224,58,1
1515,20140223,225,57,5
1516,20140224,226,56,10
1517,20140225,227,55,8
1518,20140226,228,54,3
1519,20140227,229,53,8
1520,20140228,230,52,5
1521,20140301,231,50,7
1522,20140302,232,49,10
1523,20140303,233,48,7
1524,20140304,234,47,2
1525,20140305,235,47,4
1526,20140306,236,46,2
1527,20140307,237,45,8
1528,20140308,238,44,7
1529,20140309,239,43,5
1530,20140310,240,42,8
1531,20140311,241,41,6
1532,20140312,242,39,9
1533,20140313,243,38,7
1534,20140314,244,37,4
1535,20140315,245,36,9
1536,20140316,246,35,8
1537,20140317,247,35,2
1538,20140318,248,34,7
1539,20140319,249,33,10
1540,20140320,250,32,10
1541,20140321,251,31,5
1542,20140322,252,30,6
1543,20140323,253,29,5
1544,20140324,254,28,6
1545,20140325,255,26,2
1546,20140326,256,25,7
1547,20140327,257,24,4
1548,20140328,258,23,8
1549,20140329,259,23,8
1550,20140330,260,22,4
1551,20140331,261,21,1
1552,20140401,262,20,10
1553,20140402,263,19,2
1554,20140403,264,18,1
1555,20140404,265,17,1
1556,20140405,266,16,4
1557,20140406,267,14,6
1558,20140407,268,13,1
1559,20140408,269,12,3
1560,20140409,270,11,7
1561,20140410,271,11,4
1562,20140411,272,10,8
1563,20140412,273,9,4
1564,20140413,274,8,2
1565,20140414,275,7,2
1566,20140415,276,6,7
1567,20140416,277,5,10
1568,20140417,278,4,4
1569,20140418,279,2,7
1570,20140419,280,1,4
1571,20140420,281,0,6
1572,20140421,282,0,9
1573,20140422,283,120,10
1574,20140423,284,119,9
1575,20140424,285,118,9
1576,20140425,286,117,6
1577,20140426,287,116,9
1578,20140427,288,115,6
1579,20140428,289,114,9
1580,20140429,290,113,7
1581,20140430,291,111,8
1582,20140501,292,110,1
1583,20140502,293,109,2
1584,20140503,294,108,5
1585,20140504,295,108,8
1586,20140505,296,107,9
1587,20140506,297,106,2
1588,20140507,298,105,6
1589,20140508,299,104,10
1590,20140509,300,103,6
1591,20140510,301,102,5
1592,20140511,302,100,9
1593,20140512,303,99,6
1594,20140513,304,98,9
1595,20140514,305,97,6
1596,20140515,306,96,3
1597,20140516,307,96,10
1598,20140517,308,95,6
1599,20140518,309,94,2
1600,20140519,310,93,9
1601,20140520,311,92,4
1602,20140521,312,91,5
1603,20140522,313,90,9
1604,20140523,314,89,5
1605,20140524,315,87,9
1606,20140525,316,86,6
1607,20140526,317,85,8
1608,20140527,318,84,10
1609,20140528,319,84,8
1610,20140529,320,83,1
1611,20140530,321,82,8
1612,20140531,322,81,1
1613,20140601,323,80,10
1614,20140602,324,79,4
1615,20140603,325,78,8
1616,20140604,326,77,2
1617,20140605,327,75,9
1618,20140606,328,74,6
1619,20140607,329,73,7
1620,20140608,330,72,5
1621,20140609,331,72,6
1622,20140610,332,71,7
1623,20140611,333,70,1
1624,20140612,334,69,7
1625,20140613,335,68,6
1626,20140614,336,67,6
1627,20140615,337,66,5
1628,20140616,338,65,4
1629,20140617,339,63,5
1630,20140618,340,62,5
1631,20140619,341,61,2
1632,20140620,342,60,1
1633,20140621,343,60,8
1634,20140622,344,59,10
1635,20140623,345,58,6
1636,20140624,346,57,4
1637,20140625,347,56,5
1638,20140626,348,55,3
1639,20140627,349,54,2
1640,20140628,350,53,9
1641,20140629,351,51,1
1642,20140630,352,50,3
1643,20140701,353,49,4
1644,20140702,354,48,6
1645,20140703,355,48,8
1646,20140704,356,47,9
1647,20140705,357,46,4
1648,20140706,358,45,7
1649,20140707,359,44,4
1650,20140708,360,43,7
1651,20140709,361,42,8
1652,20140710,362,40,5
1653,20140711,363,39,1
1654,20140712,364,38,3
1655,20140713,365,37,6
1656,20140714,366,36,1
1657,20140715,367,36,8
1658,20140716,368,35,8
1659,20140717,369,34,1
1660,20140718,370,33,8
1661,20140719,371,32,10
1662,20140720,372,31,7
1663,20140721,373,30,3
1664,20140722,374,29,7
1665,20140723,375,27,4
1666,20140724,376,26,10
1667,20140725,377,25,1
1668,20140726,378,24,9
1669,20140727,379,24,4
1670,20140728,380,23,6
1671,20140729,381,22,9
1672,20140730,382,21,1
1673,20140731,383,20,3
1674,20140801,384,19,8
1675,20140802,385,18,8
1676,20140803,386,17,3
1677,20140804,387,15,5
1678,20140805,388,14,9
1679,20140806,389,13,4
1680,20140807,390,12,9
1681,20140808,391,12,5
1682,20140809,392,11,6
1683,20140810,393,10,6
1684,20140811,394,9,4
1685,20140812,395,8,5
1686,20140813,396,7,2
1687,20140814,397,6,10
1688,20140815,398,5,8
1689,20140816,399,3,2
1690,20140817,400,2,1
1691,20140818,401,1,9
1692,20140819,402,0,10
1693,20140820,403,0,9
1694,20140821,404,120,2
1695,20140822,405,119,5
1696,20140823,406,118,9
1697,20140824,407,117,3
1698,20140825,408,116,8
1699,20140826,409,115,8
1700,20140827,410,114,6
1701,20140828,411,112,8
1702,20140829,412,111,4
1703,20140830,413,110,7
1704,20140831,414,109,3
1705,20140901,415,109,9
1706,20140902,416,108,2
1707,20140903,417,107,4
1708,20140904,418,106,3
1709,20140905,419,105,7
1710,20140906,420,104,5
1711,20140907,421,103,10
1712,20140908,422,101,1
1713,20140909,423,100,1
1714,20140910,424,99,6
1715,20140911,425,98,4
1716,20140912,426,97,7
1717,20140913,427,97,1
1718,20140914,428,96,9
1719,20140915,429,95,7
1720,20140916,430,94,4
1721,20140917,431,93,1
1722,20140918,432,92,6
1723,20140919,433,91,9
1724,20140920,434,90,6
1725,20140921,435,88,1
1726,20140922,436,87,9
1727,20140923,437,86,8
1728,20140924,438,85,4
1729,20140925,439,85,8
1730,20140926,440,84,5
1731,20140927,441,83,7
1732,20140928,442,82,9
1733,20140929,443,81,2
1734,20140930,444,80,1
1735,20141001,445,79,3
1736,20141002,446,78,7
1737,20141003,447,76,8
1738,20141004,448,75,8
1739,20141005,449,74,7
1740,20141006,450,73,6
1741,20141007,451,73,9
1742,20141008,452,72,8
1743,20141009,453,71,8
1744,20141010,454,70,4
1745,20141011,455,69,4
1746,20141012,456,68,2
1747,20141013,457,67,4
1748,20141014,458,66,4
1749,20141015,459,64,8
1750,20141016,460,63,1
1751,20141017,461,62,10
1752,20141018,462,61,7
1753,20141019,463,61,7
1754,20141020,464,60,6
1755,20141021,465,59,1
1756,20141022,466,58,10
1757,20141023,467,57,9
1758,20141024,468,56,6
1759,20141025,469,55,10
1760,20141026,470,54,4
1761,20141027,471,52,6
1762,20141028,472,51,9
1763,20141029,473,50,3
1764,20141030,474,49,1
1765,20141031,475,49,1
1766,20141101,476,48,1
1767,20141102,477,47,6
1768,20141103,478,46,3
1769,20141104,479,45,10
1770,20141105,480,44,8
1771,20141106,481,43,5
1772,20141107,482,41,9
1773,20141108,483,40,2
1774,20141109,484,39,8
1775,20141110,485,38,4
1776,20141111,486,37,2
1777,20141112,487,37,5
1778,20141113,488,36,6
1779,20141114,489,35,6
1780,20141115,490,34,5
1781,20141116,491,33,9
1782,20141117,492,32,1
1783,20141118,493,31,10
1784,20141119,494,30,10
1785,20141120,495,28,10
1786,20141121,496,27,2
1787,20141122,497,26,8
1788,20141123,498,25,6
1789,20141124,499,25,4
1790,20141125,500,24,2
1791,20141126,501,23,3
1792,20141127,502,22,4
1793,20141128,503,21,5
1794,20141129,504,20,8
1795,20141130,505,19,8
1796,20141201,506,18,6
1797,20141202,507,16,4
1798,20141203,508,15,6
1799,20141204,509,14,4
1800,20141205,510,13,9
1801,20141206,511,13,6
1802,20141207,512,12,10
1803,20141208,513,11,1
1804,20141209,514,10,3
1805,20141210,515,9,6
1806,20141211,516,8,6
1807,20141212,517,7,5
1808,20141213,518,6,1
1809,20141214,519,4,5
1810,20141215,520,3,9
1811,20141216,521,2,6
1812,20141217,522,1,2
1813,20141218,523,1,5
1814,20141219,524,0,6
1815,20141220,525,120,2
1816,20141221,526,119,4
1817,20141222,527,118,9
1818,20141223,528,117,9
1819,20141224,529,116,2
1820,20141225,530,115,7
1821,20141226,531,113,5
1822,20141227,532,112,7
1823,20141228,533,111,5
1824,20141229,534,110,6
1825,20141230,535,110,9
1826,20141231,536,109,2
1827,20150101,537,108,4
1828,20150102,538,107,7
1829,20150103,539,106,1
1830,20150104,540,105,4
1831,20150105,541,104,2
1832,20150106,542,102,3
1833,20150107,543,101,10
1834,20150108,544,100,10
1835,20150109,545,99,3
1836,20150110,546,98,5
1837,20150111,547,98,5
1838,20150112,548,97,9
1839,20150113,549,96,5
1840,20150114,550,95,6
1841,20150115,551,94,4
1842,20150116,552,93,5
1843,20150117,553,92,2
1844,20150118,554,91,3
1845,20150119,555,89,4
1846,20150120,556,88,8
1847,20150121,557,87,10
1848,20150122,558,86,2
1849,20150123,559,86,3
1850,20150124,560,85,8
1851,20150125,561,84,9
1852,20150126,562,83,8
1853,20150127,563,82,10
1854,20150128,564,81,8
1855,20150129,565,80,5
1856,20150130,566,79,9
1857,20150131,567,77,4
1858,20150201,568,76,6
1859,20150202,569,75,10
1860,20150203,570,74,2
1861,20150204,571,74,9
1862,20150205,572,73,6
1863,20150206,573,72,1
1864,20150207,574,71,8
1865,20150208,575,70,6
1866,20150209,576,69,9
1867,20150210,577,68,9
1868,20150211,578,67,3
1869,20150212,579,65,5
1870,20150213,580,64,1
1871,20150214,581,63,4
1872,20150215,582,62,3
1873,20150216,583,62,5
1874,20150217,584,61,8
1875,20150218,585,60,8
1876,20150219,586,59,3
1877,20150220,587,58,9
1878,20150221,588,57,9
1879,20150222,589,56,7
1880,20150223,590,55,1
1881,20150224,591,53,1
1882,20150225,592,52,5
1883,20150226,593,51,6
1884,20150227,594,50,10
1885,20150228,595,50,6
1886,20150301,596,49,6
1887,20150302,597,48,10
1888,20150303,598,47,2
1889,20150304,599,46,5
1890,20150305,600,45,5
1891,20150306,601,44,8
1892,20150307,602,42,1
1893,20150308,603,41,7
1894,20150309,604,40,4
1895,20150310,605,39,1
1896,20150311,606,38,3
1897,20150312,607,38,8
1898,20150313,608,37,8
1899,20150314,609,36,5
1900,20150315,610,35,9
1901,20150316,611,34,1
1902,20150317,612,33,4
1903,20150318,613,32,3
1904,20150319,614,31,7
1905,20150320,615,29,6
1906,20150321,616,28,7
1907,20150322,617,27,3
1908,20150323,618,26,3
1909,20150324,619,26,3
1910,20150325,620,25,8
1911,20150326,621,24,10
1912,20150327,622,23,1
1913,20150328,623,22,2
1914,20150329,624,21,6
1915,20150330,625,20,5
1916,20150331,626,19,8
1917,20150401,627,17,8
1918,20150402,628,16,2
1919,20150403,629,15,2
1920,20150404,630,14,6
1921,20150405,631,14,10
1922,20150406,632,13,8
1923,20150407,633,12,3
1924,20150408,634,11,4
1925,20150409,635,10,6
1926,20150410,636,9,4
1927,20150411,637,8,1
1928,20150412,638,7,4
1929,20150413,639,5,9
1930,20150414,640,4,3
1931,20150415,641,3,4
1932,20150416,642,2,8
1933,20150417,643,2,1
1934,20150418,644,1,10
1935,20150419,645,0,3
1936,20150420,1,120,10
1937,20150421,2,119,10
1938,20150422,3,118,4
1939,20150423,4,117,4
1940,20150424,5,116,7
1941,20150425,6,114,10
1942,20150426,7,113,2
1943,20150427,8,112,10
1944,20150428,9,111,2
1945,20150429,10,111,9
1946,20150430,11,110,3
1947,20150501,12,109,2
1948,20150502,13,108,1
1949,20150503,14,107,2
1950,20150504,15,106,5
1951,20150505,16,105,1
1952,20150506,17,103,4
1953,20150507,18,102,1
1954,20150508,19,101,8
1955,20150509,20,100,9
1956,20150510,21,99,9
1957,20150511,22,99,9
1958,20150512,23,98,1
1959,20150513,24,97,5
1960,20150514,25,96,8
1961,20150515,26,95,7
1962,20150516,27,94,1
1963,20150517,28,93,1
1964,20150518,29,92,1
1965,20150519,30,90,2
1966,20150520,31,89,1
1967,20150521,32,88,10
1968,20150522,33,87,5
1969,20150523,34,87,5
1970,20150524,35,86,7
1971,20150525,36,85,5
1972,20150526,37,84,2
1973,20150527,38,83,8
1974,20150528,39,82,1
1975,20150529,40,81,4
1976,20150530,41,80,10
1977,20150531,42,78,4
1978,20150601,43,77,7
1979,20150602,44,76,8
1980,20150603,45,75,6
1981,20150604,46,75,2
1982,20150605,47,74,2
1983,20150606,48,73,2
1984,20150607,49,72,8
1985,20150608,50,71,5
1986,20150609,51,70,9
1987,20150610,52,69,9
1988,20150611,53,68,8
1989,20150612,54,66,9
1990,20150613,55,65,10
1991,20150614,56,64,9
1992,20150615,57,63,2
1993,20150616,58,63,3
1994,20150617,59,62,6
1995,20150618,60,61,6
1996,20150619,61,60,10
1997,20150620,62,59,4
1998,20150621,63,58,1
1999,20150622,64,57,3
2000,20150623,65,56,9
2001,20150624,66,54,8
2002,20150625,67,53,5
2003,20150626,68,52,8
